Name,Phone,Category,Rating,Reviews,Website,Address,SourceURL
FATIMA DENTAL CLINIC,,,4.4,7,,4.4(7),https://www.google.com/maps/place/FATIMA+DENTAL+CLINIC/data=!4m7!3m6!1s0x3eb33f79686c2329:0x44c0c8ef7ab7a4b1!8m2!3d24.9455095!4d67.0762361!16s%2Fg%2F11ffn4pdmv!19sChIJKSNsaHk_sz4RsaS3eu_IwEQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Cheezal Dental & Medical Hospital,+92 21 34619353,,4.7,59,http://www.cheezalhospital.com/,4.7(59),https://www.google.com/maps/place/Cheezal+Dental+%26+Medical+Hospital/data=!4m7!3m6!1s0x3eb338e63fc99149:0x69c7b63ad0513479!8m2!3d24.9197692!4d67.1225026!16s%2Fg%2F12hl8h562!19sChIJSZHJP-Y4sz4ReTRR0Dq2x2k?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dr. Aleem's Dental Clinics,+92 302 8314161,,5.0,13,,5.0(13),https://www.google.com/maps/place/Dr.+Aleem%27s+Dental+Clinics/data=!4m7!3m6!1s0x3eb338b5910fb271:0x1efdd590a03b30f5!8m2!3d24.928912!4d67.0981724!16s%2Fg%2F11c56c0hq6!19sChIJcbIPkbU4sz4R9TA7oJDV_R4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Niazi Dental Clinic and Lab,+92 347 1251440,,4.7,26,https://niazidentalclinic.enic.pk/,4.7(26),https://www.google.com/maps/place/Niazi+Dental+Clinic+and+Lab/data=!4m7!3m6!1s0x3eb33faaf718f593:0x650a2b2b0cdcdf7!8m2!3d24.9113343!4d67.049368!16s%2Fg%2F11f3nb22j4!19sChIJk_UY96o_sz4R983NsLKiUAY?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Mk Dental Surgery and Aesthetics,+92 347 2887238,,4.7,60,https://mkdentalaesthetics.com/,4.7(60),https://www.google.com/maps/place/Mk+Dental+Surgery+and+Aesthetics/data=!4m7!3m6!1s0x3eb33f63fe659faf:0x712cb842892bfb7a!8m2!3d24.9121597!4d67.0279761!16s%2Fg%2F11mw7gnn2v!19sChIJr59l_mM_sz4RevsriUK4LHE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
The Tooth Spa,+92 305 2766627,,4.7,26,https://create-a-modern-professional-and-tr.vercel.app/,4.7(26),https://www.google.com/maps/place/The+Tooth+Spa/data=!4m7!3m6!1s0x3eb33fcbb6c6f755:0x84978b841a3113fe!8m2!3d24.8841258!4d67.0338077!16s%2Fg%2F11r_v1_m34!19sChIJVffGtss_sz4R_hMxGoSLl4Q?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dental world (dental clinic),+92 334 2222576,,4.8,80,http://www.dentalworld.com.pk/,4.8(80),https://www.google.com/maps/place/Dental+world+%28dental+clinic%29/data=!4m7!3m6!1s0x3eb33f9ce513b595:0xf34d6ac13123194f!8m2!3d24.861175!4d67.080953!16s%2Fg%2F11gjj96t9z!19sChIJlbUT5Zw_sz4RTxkjMcFqTfM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
CURE Dental Restorative & Implant Center | RCT | Crown | Smile Makeover | Dental Implants,+92 333 2515551,,4.8,59,https://cure-dental.com/,4.8(59),https://www.google.com/maps/place/CURE+Dental+Restorative+%26+Implant+Center+%7C+RCT+%7C+Crown+%7C+Smile+Makeover+%7C+Dental+Implants/data=!4m7!3m6!1s0x3eb33c8dbe04ecb1:0xd3fc9cee56ff9c4b!8m2!3d24.882771!4d67.0663866!16s%2Fg%2F11gfnb7tbd!19sChIJsewEvo08sz4RS5z_Vu6c_NM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Alvi Dental Hospital — SMCHS,+92 348 1112584,,4.8,524,https://alvidental.com/,4.8(524),https://www.google.com/maps/place/Alvi+Dental+Hospital+%E2%80%94+SMCHS/data=!4m7!3m6!1s0x3eb33e824ca816fb:0x6555097fb8166bd8!8m2!3d24.8563558!4d67.0542854!16s%2Fg%2F1th47wg5!19sChIJ-xaoTII-sz4R2GsWuH8JVWU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dr. Rana Obaid Dental Surgery TAJ MEDICAL COMPLEX BRANCH,+92 334 3571377,,5.0,200,https://drranaobaiddentalsurgery.com/,5.0(200),https://www.google.com/maps/place/Dr.+Rana+Obaid+Dental+Surgery+TAJ+MEDICAL+COMPLEX+BRANCH/data=!4m7!3m6!1s0x3eb33f9faf4fe51f:0x48e163f5635798f3!8m2!3d24.8679136!4d67.0305786!16s%2Fg%2F11hh9tvjp3!19sChIJH-VPr58_sz4R85hXY_Vj4Ug?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
DENTIQUE Dental Care,+92 333 3186259,,4.8,53,http://dentiquedentalclinics.com/,4.8(53),https://www.google.com/maps/place/DENTIQUE+Dental+Care/data=!4m7!3m6!1s0x3eb33fefdcf507c9:0xb804c2576983e179!8m2!3d24.8628173!4d67.0549774!16s%2Fg%2F11h7fmdqhc!19sChIJyQf13O8_sz4ReeGDaVfCBLg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Hammad dental Care and implant center,+92 300 2597278,,5.0,4,,5.0(4),https://www.google.com/maps/place/Hammad+dental+Care+and+implant+center/data=!4m7!3m6!1s0x3eb33f5feabea7cd:0x4424b4359aa8e99a!8m2!3d24.922501!4d67.043636!16s%2Fg%2F11q85g_l3c!19sChIJzae-6l8_sz4RmumomjW0JEQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Mohsin Clinic,+92 21 36326355,,4.9,21,,4.9(21),https://www.google.com/maps/place/Mohsin+Clinic/data=!4m7!3m6!1s0x3eb33f2bcbafe1c9:0xc207be3252948a04!8m2!3d24.9358754!4d67.0786554!16s%2Fg%2F11gnpxz4sv!19sChIJyeGvyys_sz4RBIqUUjK-B8I?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dawn Dental Clinic,+92 336 0200460,,4.7,12,,4.7(12),https://www.google.com/maps/place/Dawn+Dental+Clinic/data=!4m7!3m6!1s0x3eb33fb4ed4d305b:0xfb139b9c8d206588!8m2!3d24.943116!4d67.0719974!16s%2Fg%2F11fgk1nkgc!19sChIJWzBN7bQ_sz4RiGUgjZybE_s?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dental care center Gulshan e Iqbal karachi,+92 337 3161858,,4.4,7,,4.4(7),https://www.google.com/maps/place/Dental+care+center,+Gulshan+e+Iqbal,+karachi/data=!4m7!3m6!1s0x3eb339aba0801093:0xa78f3b79521a222d!8m2!3d24.9104639!4d67.1058795!16s%2Fg%2F11vxlnv_c_!19sChIJkxCAoKs5sz4RLSIaUnk7j6c?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
DR SAAD & DR JUNAID DENTAL CLINIC & IMPLANT CENTER,+92 334 3219714,,5.0,4,,5.0(4),https://www.google.com/maps/place/DR+SAAD+%26+DR+JUNAID+DENTAL+CLINIC+%26+IMPLANT+CENTER/data=!4m7!3m6!1s0x3eb3418792abd399:0x3f1986368d87d38f!8m2!3d24.955303!4d67.0724095!16s%2Fg%2F11t6g4gds0!19sChIJmdOrkodBsz4Rj9OHjTaGGT8?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Advance dental care consultants clinic ( 24 Hours Dental Emergency ),+92 300 2112114,,4.8,47,https://6a387c39aa88e27af512a563--exquisite-dusk-00476a.netlify.app/,4.8(47),https://www.google.com/maps/place/Advance+dental+care+consultants+clinic+%28+24+Hours+Dental+Emergency+%29/data=!4m7!3m6!1s0x3eb33c1575df7923:0x62e74112bf155d6d!8m2!3d24.8367767!4d67.071308!16s%2Fg%2F11f15cwq45!19sChIJI3nfdRU8sz4RbV0VvxJB52I?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Shah dental surgery,+92 330 2800962,,5.0,17,,5.0(17),https://www.google.com/maps/place/Shah+dental+surgery/data=!4m7!3m6!1s0x3eb33fa2dbbb3f27:0xcaaacae1b53201d!8m2!3d24.9261715!4d67.0932537!16s%2Fg%2F11h5lh9jf1!19sChIJJz-726I_sz4RHSBTG66sqgw?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
OraDent Dental Clinic Islamabad (F8),,,4.9,218,,,https://www.google.com/maps/place/OraDent+Dental+Clinic+Islamabad+%28F8%29/data=!4m7!3m6!1s0x38dfbf00563a08cb:0x6ef3103aaafeb171!8m2!3d33.711108!4d73.040582!16s%2Fg%2F11ly_b4dk3!19sChIJywg6VgC_3zgRcbH-qjoQ824?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dr Moosa Zulfiqar (CDDC Dentistry),,,4.9,327,,4.9(327),https://www.google.com/maps/place/Dr+Moosa+Zulfiqar+%28CDDC+Dentistry%29/data=!4m7!3m6!1s0x38dfbf118536e95b:0x1028b74958667f38!8m2!3d33.6965365!4d73.0514167!16s%2Fg%2F11fkf12dqb!19sChIJW-k2hRG_3zgROH9mWEm3KBA?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
91 Dental Solutions and Clinic-dentist in Islamabad i-8,,,4.9,107,,4.9(107),https://www.google.com/maps/place/91+Dental+Solutions+and+Clinic-dentist+in+Islamabad+i-8/data=!4m7!3m6!1s0x38df95d7e1d2c2af:0xb67e684a2699a233!8m2!3d33.6687816!4d73.0762876!16s%2Fg%2F11p0gb2yfx!19sChIJr8LS4deV3zgRM6KZJkpofrY?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Smile Square Dental & Aesthetic Clinic Islamabad,,,5.0,82,,5.0(82),https://www.google.com/maps/place/Smile+Square+Dental+%26+Aesthetic+Clinic+Islamabad/data=!4m7!3m6!1s0x38dfbf50202b8d09:0xc1efc365cd9a4ba8!8m2!3d33.7225341!4d73.0603316!16s%2Fg%2F11yzpb808s!19sChIJCY0rIFC_3zgRqEuazWXD78E?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dr. Mamoon Pasha (dentist uk specialist) (cosmetic dentist),,,4.9,250,,4.9(250),https://www.google.com/maps/place/Dr.+Mamoon+Pasha+%28dentist,+uk+specialist%29+%28cosmetic+dentist%29/data=!4m7!3m6!1s0x38dfed38944c2945:0x4eabc6006d0d093b!8m2!3d33.6982455!4d73.0488083!16s%2Fg%2F11p5163r8v!19sChIJRSlMlDjt3zgROwkNbQDGq04?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
True Dental Care Islamabad,,,4.7,239,,4.7(239),https://www.google.com/maps/place/True+Dental+Care+Islamabad/data=!4m7!3m6!1s0x38df950a8db35445:0xa8a4487e298bd6b4!8m2!3d33.6666427!4d73.0760359!16s%2Fg%2F11q_cvt_vj!19sChIJRVSzjQqV3zgRtNaLKX5IpKg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Tooth And Teeth ISLAMABAD,,,4.8,133,,4.8(133),https://www.google.com/maps/place/Tooth+And+Teeth+ISLAMABAD/data=!4m7!3m6!1s0x38dfbde30b00f86d:0xbb9a49f8b30e2f76!8m2!3d33.6833151!4d72.9889874!16s%2Fg%2F1tdytr73!19sChIJbfgAC-O93zgRdi8Os_hJmrs?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
OraDent Dental Clinic Islamabad (I8),,,4.9,392,,4.9(392),https://www.google.com/maps/place/OraDent+Dental+Clinic+Islamabad+%28I8%29/data=!4m7!3m6!1s0x38df9547a2b41451:0x9388768c64116718!8m2!3d33.6667371!4d73.0759601!16s%2Fg%2F11svm8msf4!19sChIJURS0okeV3zgRGGcRZIx2iJM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
The Dental Care Clinic ( Dr.Shahnawaz Ahmed),,,4.9,167,,4.9(167),https://www.google.com/maps/place/The+Dental+Care+Clinic+%28+Dr.Shahnawaz+Ahmed%29/data=!4m7!3m6!1s0x38dfbf5f6ff54ac3:0x44f924d16a0c4663!8m2!3d33.7224922!4d73.082138!16s%2Fg%2F11fl0bjqy4!19sChIJw0r1b1-_3zgRY0YMatEk-UQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Crescent Dental & Implant Center Islamabad,,,4.9,303,,4.9(303),https://www.google.com/maps/place/Crescent+Dental+%26+Implant+Center+Islamabad/data=!4m7!3m6!1s0x4826082f1696af25:0x9824a8e952edcb48!8m2!3d33.6984817!4d73.0485124!16s%2Fg%2F11ksl3vf2c!19sChIJJa-WFi8IJkgRSMvtUumoJJg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Z Dental Studio,,,4.9,358,,4.9(358),https://www.google.com/maps/place/Z+Dental+Studio/data=!4m7!3m6!1s0x38dfbdc52e90d905:0xaa4e39c6dd0359fe!8m2!3d33.7316315!4d73.079271!16s%2Fg%2F11c0vk700c!19sChIJBdmQLsW93zgR_lkD3cY5Tqo?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Smile Dental Care Clinic,,,4.9,366,,4.9(366),https://www.google.com/maps/place/Smile+Dental+Care+Clinic/data=!4m7!3m6!1s0x38df9509a894ebfb:0x4da28f1d67338919!8m2!3d33.668522!4d72.9970727!16s%2Fg%2F11pc9n2__y!19sChIJ--uUqAmV3zgRGYkzZx2Pok0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Adnan's Dental & Implant Clinic,,,4.8,133,,4.8(133),https://www.google.com/maps/place/Adnan%27s+Dental+%26+Implant+Clinic/data=!4m7!3m6!1s0x38dfbfc21b5554cb:0xf85382fb9c061cfb!8m2!3d33.7147201!4d73.0555774!16s%2Fg%2F11szwn3wf4!19sChIJy1RVG8K_3zgR-xwGnPuCU_g?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dental Solutions,,,4.9,196,,4.9(196),https://www.google.com/maps/place/Dental+Solutions/data=!4m7!3m6!1s0x38dfbfad38a8c215:0x825ce5f9bb3805ac!8m2!3d33.7112688!4d73.0417983!16s%2Fg%2F11z7xh2tb!19sChIJFcKoOK2_3zgRrAU4u_nlXII?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Elite Dental & Aesthetic Centre,,,4.9,453,,4.9(453),https://www.google.com/maps/place/Elite+Dental+%26+Aesthetic+Centre/data=!4m7!3m6!1s0x38dfbff0f0cf8b91:0x823c1425f190af60!8m2!3d33.6972592!4d73.0514313!16s%2Fg%2F11ng5pymmq!19sChIJkYvP8PC_3zgRYK-Q8SUUPII?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Smile Avenue,,,5.0,161,,5.0(161),https://www.google.com/maps/place/Smile+Avenue/data=!4m7!3m6!1s0x38dfbf48f64e15c5:0xd319bee903dec5fc!8m2!3d33.7105646!4d73.040469!16s%2Fg%2F11ldm2yzhn!19sChIJxRVO9ki_3zgR_MXeA-m-GdM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Alpha Dental Clinic Islamabad,,,5.0,127,,5.0(127),https://www.google.com/maps/place/Alpha+Dental+Clinic+Islamabad/data=!4m7!3m6!1s0x38dfbd001f0038f7:0x15917b6c591ca70d!8m2!3d33.6961208!4d73.0114031!16s%2Fg%2F11vql_qjz2!19sChIJ9zgAHwC93zgRDaccWWx7kRU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Islamabad Dental clinic,,,4.9,174,,4.9(174),https://www.google.com/maps/place/Islamabad+Dental+clinic/data=!4m7!3m6!1s0x38dfa3bfc98f291b:0x2249ad94bf2e34e6!8m2!3d33.6584087!4d72.8558043!16s%2Fg%2F11v00gvpzb!19sChIJGymPyb-j3zgR5jQuv5StSSI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dr. Syed Ilyas Jan - Dental Surgeon,,,5.0,357,,5.0(357),https://www.google.com/maps/place/Dr.+Syed+Ilyas+Jan+-+Dental+Surgeon/data=!4m7!3m6!1s0x38dfbfdd88981f21:0x49fb91aee9d63e5c!8m2!3d33.7179336!4d73.0540505!16s%2Fg%2F11l2p3l7h7!19sChIJIR-YiN2_3zgRXD7W6a6R-0k?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Bite Squad Dental Studio Islamabad G-8 Markaz,,,4.8,76,,4.8(76),https://www.google.com/maps/place/Bite+Squad+Dental+Studio+Islamabad+G-8+Markaz/data=!4m7!3m6!1s0x38dfbf025e15c5f7:0x63f2cc33348ef90f!8m2!3d33.6967052!4d73.0514645!16s%2Fg%2F11njb8dc0b!19sChIJ98UVXgK_3zgRD_mONDPM8mM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Ali Dental Clinic,,,4.9,216,,4.9(216),https://www.google.com/maps/place/Ali+Dental+Clinic/data=!4m7!3m6!1s0x38df96317c49728d:0xe3393262766be10b!8m2!3d33.7208293!4d73.0575246!16s%2Fg%2F11c2p9bxsz!19sChIJjXJJfDGW3zgRC-FrdmIyOeM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dr. Raheel Nabi,,,5.0,160,,5.0(160),https://www.google.com/maps/place/Dr.+Raheel+Nabi/data=!4m7!3m6!1s0x38dfbfecd43796bb:0x5a300c47fa5cd6c!8m2!3d33.6978794!4d73.0487735!16s%2Fg%2F11r9tmrh3c!19sChIJu5Y31Oy_3zgRbM2lf8QAowU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dr. Asiya Ayaz Dental Clinic,,,5.0,132,,5.0(132),https://www.google.com/maps/place/Dr.+Asiya+Ayaz+Dental+Clinic/data=!4m7!3m6!1s0x38dfbfed5ae30925:0xfe2430ce8249a367!8m2!3d33.7111429!4d73.041163!16s%2Fg%2F11swy118y8!19sChIJJQnjWu2_3zgRZ6NJgs4wJP4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dental Parlor and Implant Clinic,,,4.9,614,,4.9(614),https://www.google.com/maps/place/Dental+Parlor+and+Implant+Clinic/data=!4m7!3m6!1s0x38df97caa40642bd:0x765b9434734489a0!8m2!3d33.6564934!4d72.9667539!16s%2Fg%2F11mnmj8cj9!19sChIJvUIGpMqX3zgRoIlEczSUW3Y?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Root Care Dental Clinic,,,4.9,220,,4.9(220),https://www.google.com/maps/place/Root+Care+Dental+Clinic/data=!4m7!3m6!1s0x38dfeb97ffc5ef51:0x97b74c606ec1f39!8m2!3d33.6848536!4d73.1179486!16s%2Fg%2F11kvp_m9d9!19sChIJUe_F_5fr3zgROR_sBsZ0ewk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Perfect Smile,,,4.8,73,,4.8(73),https://www.google.com/maps/place/Perfect+Smile/data=!4m7!3m6!1s0x38dfbe156d4723df:0x49eef0e798acadf9!8m2!3d33.6933755!4d73.0154978!16s%2Fg%2F11_v398r_!19sChIJ3yNHbRW-3zgR-a2smOfw7kk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dr. Rida Fatima - Dentist in F-10 Islamabad,,,5.0,45,,5.0(45),https://www.google.com/maps/place/Dr.+Rida+Fatima+-+Dentist+in+F-10+Islamabad/data=!4m7!3m6!1s0x38dfbf3cce32007b:0x1bbec17838aac834!8m2!3d33.6931723!4d73.0154333!16s%2Fg%2F11z8vpvw6d!19sChIJewAyzjy_3zgRNMiqOHjBvhs?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Tooth Crew Clinic,,,4.7,178,,4.7(178),https://www.google.com/maps/place/Tooth+Crew+Clinic/data=!4m7!3m6!1s0x38dfbf7166e72585:0xf2920d3f52898129!8m2!3d33.6939448!4d73.0116197!16s%2Fg%2F11q2hzwqc4!19sChIJhSXnZnG_3zgRKYGJUj8NkvI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Z Care Dental Experts,,,4.9,168,,4.9(168),https://www.google.com/maps/place/Z+Care+Dental+Experts/data=!4m7!3m6!1s0x38dfbf4639421b43:0x1583eb1435a1e161!8m2!3d33.7228859!4d73.0597806!16s%2Fg%2F11wc4v8w84!19sChIJQxtCOUa_3zgRYeGhNRTrgxU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
THE DENTAL CLINIC,,,4.8,33,,4.8(33),https://www.google.com/maps/place/THE+DENTAL+CLINIC/data=!4m7!3m6!1s0x38dfbfeb8657fb23:0x1bffdaf86bd486f9!8m2!3d33.6757472!4d73.0140769!16s%2Fg%2F11j8hy41d_!19sChIJI_tXhuu_3zgR-YbUa_ja_xs?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dental Clinic Islamabad - Dr Usama Hayat | Teeth Aligners | Veneers | Dental Implants | Jaw Surgery,,,5.0,80,,5.0(80),https://www.google.com/maps/place/Dental+Clinic+Islamabad+-+Dr+Usama+Hayat+%7C+Teeth+Aligners+%7C+Veneers+%7C+Dental+Implants+%7C+Jaw+Surgery/data=!4m7!3m6!1s0x38dfbf0febb33b19:0x104185d1a929445!8m2!3d33.7228938!4d73.0598307!16s%2Fg%2F11x_gqg_b4!19sChIJGTuz6w-_3zgRRZSSGl0YBAE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Zain Dental Clinic,,,4.8,63,,4.8(63),https://www.google.com/maps/place/Zain+Dental+Clinic/data=!4m7!3m6!1s0x38dfbf3ba0bb6e53:0x9c1e38eba8425bf1!8m2!3d33.6902332!4d73.0307397!16s%2Fg%2F11ndwcv8ww!19sChIJU267oDu_3zgR8VtCqOs4Hpw?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
The Dental and Skin clinic,,,4.7,134,,4.7(134),https://www.google.com/maps/place/The+Dental+and+Skin+clinic/data=!4m7!3m6!1s0x38df963895555553:0x5489bc125a6e1a19!8m2!3d33.6457102!4d72.9637103!16s%2Fg%2F11gg_tmdms!19sChIJU1VVlTiW3zgRGRpuWhK8iVQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
De Aura Dental Clinic,,,4.9,167,,4.9(167),https://www.google.com/maps/place/De+Aura+Dental+Clinic/data=!4m7!3m6!1s0x38dfebd8762b044b:0x54c73ad45efbe88e!8m2!3d33.6155247!4d73.1354691!16s%2Fg%2F11sps_gpc4!19sChIJSwQrdtjr3zgRjuj7XtQ6x1Q?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dental Wellness Clinic By Dr. Alina,,,4.9,194,,4.9(194),https://www.google.com/maps/place/Dental+Wellness+Clinic+By+Dr.+Alina/data=!4m7!3m6!1s0x38dff30d1d3468fd:0x481a7bc849f99151!8m2!3d33.7099024!4d73.0373384!16s%2Fg%2F11jz5ksl3p!19sChIJ_Wg0HQ3z3zgRUZH5Sch7Gkg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Perfect 32 Dental Clinic & Dentist Islamabad,,,4.9,90,,4.9(90),https://www.google.com/maps/place/Perfect+32+Dental+Clinic+%26+Dentist+Islamabad/data=!4m7!3m6!1s0x38df9900261fd037:0x724d6f8607f72158!8m2!3d33.6124493!4d72.8683183!16s%2Fg%2F11w92mf2_b!19sChIJN9AfJgCZ3zgRWCH3B4ZvTXI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Islamabad Dental Implant Clinic ( Dr Naeem Akhter),,,4.6,35,,4.6(35),https://www.google.com/maps/place/Islamabad+Dental+Implant+Clinic+%28+Dr+Naeem+Akhter%29/data=!4m7!3m6!1s0x38dfbe6b63813983:0x997117520e582a00!8m2!3d33.6964118!4d73.0113459!16s%2Fg%2F12mkz7js8!19sChIJgzmBY2u-3zgRACpYDlIXcZk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Hassan Dental Clinic,,,4.6,84,,4.6(84),https://www.google.com/maps/place/Hassan+Dental+Clinic/data=!4m7!3m6!1s0x38df95284829b62d:0xb663d5b4cbe3ffe5!8m2!3d33.6538868!4d73.0507787!16s%2Fg%2F11shx6qb03!19sChIJLbYpSCiV3zgR5f_jy7TVY7Y?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
NorthWestern Dental Clinic,,,4.9,115,,4.9(115),https://www.google.com/maps/place/NorthWestern+Dental+Clinic/data=!4m7!3m6!1s0x38dfbfdb75c75db1:0xb020cb44a44fc583!8m2!3d33.6880252!4d73.0322755!16s%2Fg%2F11tk0w4qwn!19sChIJsV3Hddu_3zgRg8VPpETLILA?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Painless Dental And Medical Clinic,,,4.9,94,,4.9(94),https://www.google.com/maps/place/Painless+Dental+And+Medical+Clinic/data=!4m7!3m6!1s0x38dfbdffc666ff3b:0x8612d301d9b126dd!8m2!3d33.7006875!4d72.9503125!16s%2Fg%2F11krkw3skq!19sChIJO_9mxv-93zgR3Sax2QHTEoY?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Smile Line Dental Practice | Scaling and Polishing | Teeth Whitening | Dentist Near Me | Best in Islamabad,,,4.9,118,,4.9(118),https://www.google.com/maps/place/Smile+Line+Dental+Practice+%7C+Scaling+and+Polishing+%7C+Teeth+Whitening+%7C+Dentist+Near+Me+%7C+Best+in+Islamabad/data=!4m7!3m6!1s0x38dfbe6da97ad377:0xe718c46e0107a020!8m2!3d33.6969192!4d73.00774!16s%2Fg%2F11g7_bwlf7!19sChIJd9N6qW2-3zgRIKAHAW7EGOc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
